,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area
25263,51.52123949470517,-0.4598527681337467,0.0,0.0,1.0,1.0,0.0,1.0
25264,51.52123455533086,-0.4562394494233669,0.0,0.0,1.0,1.0,0.0,1.0
25265,51.52122950496001,-0.452626131505604,0.0,0.0,1.0,1.0,0.0,1.0
25266,51.521224343592735,-0.4490128143980709,0.0,0.0,1.0,1.0,0.0,1.0
25267,51.52121907122902,-0.445399498118381,0.0,0.0,1.0,1.0,0.0,1.0
25268,51.52121368786895,-0.4417861826841475,0.0,0.0,1.0,1.0,0.0,1.0
25269,51.52120819351256,-0.4381728681129835,0.0,0.0,1.0,0.0,0.0,1.0
25270,51.5212025881599,-0.4345595544225024,0.0,0.0,1.0,0.0,0.0,1.0
25271,51.521196871811,-0.4309462416303171,0.0,0.0,1.0,1.0,0.0,1.0
25272,51.52119104446595,-0.4273329297540407,0.0,0.0,1.0,1.0,0.0,1.0
25273,51.52118510612477,-0.4237196188112863,0.0,0.0,1.0,1.0,0.0,1.0
25274,51.52117905678752,-0.4201063088196669,0.0,0.0,1.0,1.0,0.0,1.0
25275,51.52117289645426,-0.4164929997967955,0.0,0.0,1.0,1.0,0.0,1.0
25276,51.52116662512504,-0.4128796917602851,0.0,0.0,1.0,0.0,0.0,1.0
25277,51.52116024279992,-0.4092663847277486,0.0,0.0,1.0,0.0,0.0,1.0
25278,51.52115374947895,-0.4056530787167988,0.0,0.0,1.0,0.0,0.0,1.0
25279,51.52114714516217,-0.4020397737450487,0.0,0.0,1.0,0.0,0.0,1.0
25280,51.52114042984968,-0.398426469830111,0.0,1.0,1.0,1.0,0.0,1.0
25281,51.52113360354152,-0.3948131669895984,0.0,1.0,1.0,1.0,0.0,1.0
25282,51.52112666623773,-0.3911998652411237,0.0,0.0,1.0,1.0,0.0,1.0
25283,51.5211196179384,-0.3875865646022997,0.0,1.0,1.0,1.0,0.0,1.0
25284,51.52111245864359,-0.3839732650907389,0.0,1.0,1.0,1.0,0.0,1.0
25285,51.52110518835336,-0.3803599667240541,0.0,1.0,1.0,1.0,0.0,1.0
25286,51.52109780706776,-0.3767466695198577,0.0,0.0,1.0,1.0,0.0,1.0
25287,51.52109031478686,-0.3731333734957624,0.0,0.0,1.0,0.0,0.0,1.0
25288,51.52108271151074,-0.3695200786693805,0.0,0.0,1.0,1.0,0.0,1.0
25289,51.52107499723945,-0.3659067850583247,0.0,0.0,1.0,1.0,0.0,1.0
25290,51.52106717197307,-0.3622934926802071,0.0,0.0,1.0,1.0,0.0,1.0
25291,51.52105923571167,-0.3586802015526404,0.0,0.0,1.0,1.0,0.0,1.0
25292,51.52105118845533,-0.3550669116932366,0.0,0.0,1.0,1.0,0.0,1.0
25293,51.52104303020408,-0.3514536231196082,0.0,1.0,1.0,1.0,0.0,1.0
25294,51.52103476095803,-0.3478403358493674,0.0,1.0,1.0,1.0,0.0,1.0
25295,51.521026380717245,-0.3442270499001262,0.0,0.0,1.0,0.0,0.0,1.0
25296,51.5210178894818,-0.3406137652894969,0.0,0.0,1.0,0.0,0.0,1.0
25297,51.52100928725177,-0.3370004820350916,0.0,0.0,1.0,1.0,0.0,1.0
25298,51.52100057402723,-0.3333872001545224,0.0,0.0,1.0,1.0,0.0,1.0
25299,51.52099174980824,-0.3297739196654011,0.0,0.0,1.0,1.0,0.0,1.0
