,Latitude,Longitude
58,51.73699576338584,-0.4100702428145656
59,51.7369892196089,-0.40643970471279367
60,51.73698256397368,-0.4028091676714677
61,51.73697579648028,-0.39917863170856016
62,51.73696891712873,-0.39554809684204434
63,51.7369619259191,-0.3919175630898927
64,51.73695482285144,-0.3882870304700782
65,51.73694760792584,-0.38465649900057347
66,51.73694028114237,-0.3810259686993512
67,51.73693284250105,-0.37739543958438415
68,51.73692529200197,-0.37376491167364484
69,51.73691762964523,-0.37013438498510587
70,51.73690985543085,-0.3665038595367398
71,51.736901969358925,-0.362873335346519
72,51.736893971429524,-0.35924281243241596
73,51.736885861642705,-0.35561229081240303
74,51.73687763999857,-0.3519817705044525
75,51.736869306497155,-0.34835125152653684
76,51.73686086113855,-0.34472073389662816
77,51.73685230392286,-0.3410902176326986
78,51.736843634850125,-0.33745970275272036
79,51.73683485392042,-0.33382918927466565
80,51.73682596113385,-0.3301986772165064
81,51.736816956490486,-0.3265681665962146
82,51.736807839990405,-0.3229376574317621
83,51.73679861163368,-0.3193071497411211
84,51.736789271420406,-0.3156766435422631
85,51.73677981935066,-0.3120461388531602
86,51.73677025542453,-0.30841563569178376
87,51.73676057964211,-0.30478513407610575
88,51.73675079200348,-0.30115463402409764
89,51.73674089250871,-0.29752413555373114
90,51.736730881157925,-0.29389363868297746
91,51.73672075795118,-0.29026314342980847
92,51.73671052288858,-0.2866326498121952
93,51.73670017597022,-0.283002157848109
94,51.73668971719619,-0.27937166755552145
95,51.7366791465666,-0.27574117895240363
96,51.736668464081504,-0.27211069205672656
97,51.73665766974104,-0.2684802068864614
98,51.73664676354528,-0.26484972345957913
99,51.736635745494326,-0.2612192417940509
100,51.73662461558828,-0.2575887619078474
101,51.73661337382725,-0.2539582838189396
102,51.736602020211315,-0.2503278075452982
103,51.73659055474061,-0.246697333104894
104,51.736578977415206,-0.24306686051569767
105,51.736567288235214,-0.23943638979567955
106,51.736555487200754,-0.23580592096281036
107,51.73654357431191,-0.23217545403506065
108,51.736531549568795,-0.2285449890304005
109,51.73651941297154,-0.22491452596680037
110,51.73650716452022,-0.22128406486223057
111,51.73649480421496,-0.21765360573466103
112,51.736482332055886,-0.2140231486020621
113,51.73646974804309,-0.2103926934824037
114,51.73645705217669,-0.20676224039365582
115,51.73644424445679,-0.20313178935378837
116,51.73643132488353,-0.19950134038077097
117,51.73641829345701,-0.19587089349257358
118,51.73640515017733,-0.19224044870716556
119,51.73639189504463,-0.18861000604251676
120,51.73637852805903,-0.1849795655165967
121,51.73636504922065,-0.18134912714737464
122,51.7363514585296,-0.17771869095282006
123,51.73633775598599,-0.17408825695090227
124,51.73632394158998,-0.17045782515959004
125,51.736310015341665,-0.16682739559685308
126,51.736295977241184,-0.16319696828066016
127,51.73628182728865,-0.15956654322898012
128,51.73626756548419,-0.1559361204597821
129,51.736253191827956,-0.15230569999103458
130,51.736238706320044,-0.14867528184070658
131,51.736224108960606,-0.1450448660267666
132,51.73620939974976,-0.14141445256718307
133,51.73619457868765,-0.13778404147992457
134,51.7361796457744,-0.13415363278295966
135,51.73616460101016,-0.13052322649425607
136,51.736149444395046,-0.1268928226317825
137,51.73613417592919,-0.12326242121350693
138,51.73611879561274,-0.11963202225739725
139,51.73610330344583,-0.11600162578142167
140,51.736087699428595,-0.11237123180354788
141,51.736071983561196,-0.10874084034174361
142,51.73605615584376,-0.10511045141397661
143,51.736040216276415,-0.10148006503821412
144,51.73602416485933,-0.0978496812324241
145,51.73600800159263,-0.0942193000145739
146,51.73599172647646,-0.09058892140263049
147,51.735975339510986,-0.08695854541456158
148,51.73595884069632,-0.08332817206833365
149,51.73594223003265,-0.07969780138191425
150,51.735925507520086,-0.07606743337327002
151,51.73590867315882,-0.07243706806036773
152,51.735891726948964,-0.06880670546117464
153,51.73587466889069,-0.06517634559365659
154,51.735857498984146,-0.06154598847578074
155,51.73584021722948,-0.05791563412551334
156,51.73582282362687,-0.054285282560820665
157,51.73580531817643,-0.05065493379966896
158,51.73578770087837,-0.04702458786002429
159,51.73576997173279,-0.04339424475985291
160,51.73575213073992,-0.03976390451712058
161,51.73573417789985,-0.03613356714979335
162,51.73571611321278,-0.0325032326758367
163,51.73569793667886,-0.028872901113216283
164,51.73567964829825,-0.025242572479897855
165,51.735661248071125,-0.021612246793846292
166,51.73564273599764,-0.017981924073027546
167,51.735624112077964,-0.014351604335406783
168,51.73560537631228,-0.010721287598948371
169,51.73558652870072,-0.007090973881618175
170,51.73556756924348,-0.0034606632013805595
171,51.735548497940734,0.00016964442379930955
172,51.73552931479263,0.0037999489759572617
173,51.735510019799364,0.007430250437128531
174,51.73549061296109,0.011060548789348548
175,51.73547109427799,0.01469084401465334
176,51.73545146375024,0.018321136095078145
177,51.73543172137803,0.021951425012659186
178,51.735411867161496,0.025581710749432496
179,51.73539190110085,0.029211993287433995
180,51.73537182319626,0.03284227260870032
181,51.73535163344791,0.03647254869526709
182,51.73533133185598,0.040102821529171336
183,51.73531091842067,0.04373309109245017
184,51.73529039314212,0.04736335736713923
185,51.73526975602055,0.05099362033527554
186,51.73524900705613,0.05462387997889662
187,51.73522814624905,0.058254136280038886
188,51.7352071735995,0.06188438922074007
189,51.73518608910766,0.06551463878303679
190,51.73516489277372,0.06914488494896705
191,51.735143584597886,0.07277512770056849
192,51.73512216458032,0.07640536701987842
193,51.73510063272125,0.08003560288893465
194,51.735078989020835,0.083665835289775
195,51.73505723347928,0.08729606420443752
196,51.735035366096795,0.09092628961496077
197,51.735013386873554,0.0945565115033829
198,51.73499129580977,0.0981867298517418
199,51.73496909290564,0.10181694464207681
200,51.734946778161344,0.10544715585642583
201,51.734924351577114,0.10907736347682788
202,51.73490181315313,0.11270756748532244
203,51.7348791628896,0.11633776786394756
204,51.73485640078672,0.11996796459474372
205,51.734833526844696,0.12359815765974914
206,51.73481054106374,0.12722834704100344
207,51.73478744344404,0.1308585327205466
208,51.734764233985835,0.13448871468041795
209,51.73474091268932,0.13811889290265747
210,51.734717479554675,0.1417490673693051
211,51.734693934582154,0.1453792380624013
212,51.73467027777193,0.14900940496398582
213,51.734646509124254,0.1526395680560993
214,51.73462262863931,0.1562697273207824
215,51.73459863631731,0.159899882740075
216,51.73457453215848,0.16353003429601878
217,51.73455031616305,0.16716018197065446
218,51.73452598833122,0.17079032574602285
219,51.734501548663204,0.17442046560416533
220,51.73447699715923,0.17805060152712346
221,51.73445233381951,0.1816807334969384
222,51.73442755864428,0.18531086149565182
223,51.734402671633745,0.1889409855053057
224,51.734377672788135,0.19257110550794151
225,51.73435256210768,0.19620122148560198
226,51.7343273395926,0.19983133342032902
227,51.734302005243116,0.20346144129416469
228,51.73427655905947,0.20709154508915187
229,51.734251001041876,0.21072164478733316
230,51.734225331190565,0.21435174037075103
231,51.73419954950577,0.2179818318214486
232,51.734173655987725,0.22161191912146933
233,51.73414765063665,0.2252420022528559
234,51.73412153345279,0.228872081197652
235,51.73409530443637,0.23250215593790113
236,51.73406896358764,0.23613222645564688
237,51.734042510906825,0.23976229273293317
238,51.73401594639417,0.24339235475180374
239,51.7339892700499,0.24702241249430346
240,51.73396248187426,0.2506524659424756
241,51.733935581867485,0.25428251507836547
242,51.73390857002983,0.25791255988401707
243,51.73388144636153,0.2615426003414755
244,51.73385421086284,0.26517263643278594
245,51.733826863533984,0.2688026681399929
246,51.7337994043752,0.2724326954451414
247,51.73377183338676,0.2760627183302783
248,51.733744150568896,0.2796927367774469
249,51.733716355921864,0.2833227507686948
250,51.7336884494459,0.28695276028606675
251,51.733660431141274,0.2905827653116093
252,51.73363230100823,0.29421276582736866
253,51.73360405904701,0.2978427618153911
254,51.73357570525788,0.30147275325772305
255,51.73354723964108,0.3051027401364113
256,51.733518662196865,0.3087327224335022
257,51.73348997292551,0.31236270013104306
258,51.733461171827265,0.31599267321108165
259,51.73343225890238,0.31962264165566456
260,51.73340323415112,0.3232526054468396
261,51.733374097573744,0.326882564566654
262,51.73493560682647,-0.620548006171554
263,51.73493555090098,-0.6169176179372093
264,51.73493538312451,-0.6132872297208349
265,51.73493510349705,-0.609656841540401
266,51.73493471201864,-0.6060264534138777
267,51.73493420868924,-0.6023960653592355
268,51.734933593508885,-0.5987656773944443
269,51.73493286647755,-0.5951352895374745
270,51.73493202759527,-0.5915049018062964
271,51.73493107686204,-0.58787451421888
272,51.73493001427788,-0.5842441267931959
273,51.73492883984278,-0.5806137395472138
274,51.734927553556766,-0.5769833524989043
275,51.734926155419835,-0.5733529656662374
276,51.73492464543202,-0.5697225790671834
277,51.7349230235933,-0.5660921927197123
278,51.734921289903745,-0.5624618066417945
279,51.73491944436332,-0.5588314208513999
280,51.734917486972066,-0.5552010353664989
281,51.73491541772998,-0.5515706502050615
282,51.73491323663711,-0.5479402653850578
283,51.734910943693464,-0.5443098809244579
284,51.73490853889905,-0.5406794968412321
285,51.7349060222539,-0.5370491131533504
286,51.73490339375804,-0.5334187298787826
287,51.73490065341148,-0.529788347035499
288,51.73489780121425,-0.5261579646414697
289,51.73489483716639,-0.5225275827146647
290,51.73489176126792,-0.5188972012730539
291,51.73488857351885,-0.5152668203346075
292,51.73488527391922,-0.5116364399172951
293,51.734881862469074,-0.508006060039087
294,51.73487833916842,-0.504375680717953
295,51.7348747040173,-0.5007453019718632
296,51.73487095701575,-0.4971149238187871
297,51.73486709816379,-0.4934845462766949
298,51.73486312746147,-0.4898541693635563
299,51.73485904490883,-0.4862237930973412
300,51.73485485050588,-0.48259341749601953
301,51.73485054425268,-0.47896304257756084
302,51.734846126149264,-0.4753326683599349
303,51.73484159619568,-0.47170229486111154
304,51.73483695439194,-0.46807192209906057
305,51.73483220073812,-0.4644415500917515
306,51.734827335234236,-0.460811178857154
307,51.73482235788034,-0.4571808084132379
308,51.73481726867648,-0.4535504387779725
309,51.73481206762272,-0.44992006996932754
310,51.73480675471907,-0.4462897020052724
311,51.73480132996559,-0.4426593349037769
312,51.73479579336235,-0.4390289686828102
313,51.734790144909375,-0.4353986033603419
314,51.73478438460672,-0.4317682389543415
315,51.73477851245445,-0.4281378754827783
316,51.7347725284526,-0.4245075129636214
317,51.73476643260123,-0.42087715141484044
318,51.73476022490041,-0.4172467908544046
319,51.734753905350175,-0.4136164313002832
320,51.734747473950584,-0.4099860727704453
321,51.7347409307017,-0.4063557152828601
322,51.734734275603586,-0.4027253588554969
323,51.73472750865629,-0.3990950035063245
324,51.734720629859886,-0.3954646492533122
325,51.73471363921443,-0.39183429611442905
326,51.73470653671997,-0.3882039441076437
327,51.73469932237659,-0.3845735932509254
328,51.73469199618436,-0.3809432435622429
329,51.73468455814333,-0.37731289505956533
330,51.73467700825356,-0.373682547760861
331,51.73466934651514,-0.3700522016840991
332,51.73466157292812,-0.3664218568472482
333,51.734653687492575,-0.36279151326827686
334,51.73464569020859,-0.35916117096515393
335,51.734637581076214,-0.355530829955848
336,51.734629360095525,-0.3519004902583275
337,51.73462102726659,-0.34827015189056093
338,51.73461258258951,-0.34463981487051665
339,51.73460402606435,-0.34100947921616326
340,51.73459535769119,-0.33737914494546895
341,51.73458657747009,-0.3337488120764022
342,51.734577685401135,-0.33011848062693105
343,51.73456868148441,-0.3264881506150238
344,51.73455956571999,-0.32285782205864866
345,51.73455033810796,-0.31922749497577374
346,51.73454099864841,-0.3155971693843668
347,51.73453154734143,-0.31196684530239616
348,51.73452198418706,-0.3083365227478296
349,51.734512309185455,-0.30470620173863494
350,51.73450252233664,-0.3010758822927802
351,51.73449262364073,-0.297445564428233
352,51.73448261309783,-0.2938152481629612
353,51.73447249070799,-0.2901849335149323
354,51.734462256471325,-0.28655462050211394
355,51.73445191038792,-0.28292430914247374
356,51.73444145245788,-0.27929399945397904
357,51.73443088268128,-0.27566369145459735
358,51.734420201058235,-0.27203338516229586
359,51.73440940758883,-0.2684030805950423
360,51.73439850227315,-0.2647727777708034
361,51.73438748511132,-0.2611424767075466
362,51.73437635610341,-0.25751217742323906
363,51.73436511524954,-0.25388187993584754
364,51.734353762549794,-0.2502515842633394
365,51.73434229800431,-0.2466212904236814
366,51.73433072161315,-0.24299099843484015
367,51.73431903337643,-0.2393607083147828
368,51.73430723329425,-0.23573042008147582
369,51.73429532136673,-0.23210013375288607
370,51.73428329759397,-0.22846984934697992
371,51.734271161976075,-0.2248395668817242
372,51.734258914513156,-0.22120928637508486
373,51.73424655520533,-0.21757900784502862
374,51.73423408405269,-0.21394873130952177
375,51.734221501055366,-0.2103184567865305
376,51.73420880621346,-0.20668818429402103
377,51.7341959995271,-0.20305791384995914
378,51.73418308099638,-0.19942764547231118
379,51.73417005062142,-0.19579737917904286
380,51.734156908402355,-0.19216711498812034
381,51.73414365433929,-0.18853685291750907
382,51.73413028843235,-0.18490659298517503
383,51.73411681068163,-0.18127633520908382
384,51.734103221087274,-0.17764607960720066
385,51.7340895196494,-0.17401582619749167
386,51.734075706368145,-0.17038557499792142
387,51.7340617812436,-0.16675532602645587
388,51.73404774427593,-0.16312507930106018
389,51.73403359546521,-0.1594948348396993
390,51.73401933481161,-0.15586459266033859
391,51.734004962315254,-0.15223435278094252
392,51.73399047797625,-0.14860411521947667
393,51.73397588179474,-0.1449738799939056
394,51.733961173770844,-0.14134364712219405
395,51.73394635390471,-0.1377134166223064
396,51.73393142219648,-0.13408318851220766
397,51.73391637864624,-0.13045296280986224
398,51.73390122325418,-0.12682273953323445
399,51.733885956020416,-0.12319251870028834
400,51.733870576945066,-0.11956230032898868
401,51.733855086028285,-0.11593208443729935
402,51.73383948327021,-0.11230187104318431
403,51.733823768670995,-0.10867166016460784
404,51.73380794223074,-0.10504145181953371
405,51.73379200394963,-0.1014112460259252
406,51.73377595382779,-0.09778104280174686
407,51.73375979186537,-0.09415084216496158
408,51.7337435180625,-0.09052064413353306
409,51.73372713241935,-0.08689044872542502
410,51.733710634936045,-0.08326025595860047
411,51.73369402561274,-0.0796300658510228
412,51.73367730444958,-0.07599987842065493
413,51.733660471446726,-0.0723696936854602
414,51.733643526604325,-0.06873951166340127
415,51.73362646992251,-0.0651093323724411
416,51.73360930140147,-0.06147915583054257
417,51.73359202104133,-0.057848982055667984
418,51.73357462884226,-0.05421881106578011
419,51.7335571248044,-0.05058864287884132
420,51.733539508927926,-0.046958477512814206
421,51.73352178121297,-0.04332831498566075
422,51.73350394165973,-0.039698155315343424
423,51.73348599026833,-0.036067998519823626
424,51.733467927038944,-0.03243784461706383
425,51.73344975197174,-0.028807693625025728
426,51.73343146506687,-0.025177545561671098
427,51.7334130663245,-0.02154740044496133
428,51.73339455574481,-0.01791725829285811
429,51.73337593332795,-0.014287119123323026
430,51.733357199074085,-0.010656982954317164
431,51.73333835298339,-0.007026849803801915
432,51.733319395056036,-0.003396719689737868
433,51.7333003252922,0.00023340736991338972
434,51.73328114369202,0.003863531357191166
435,51.73326185025571,0.0074936522541348685
436,51.73324244498341,0.011123770042783806
437,51.7332229278753,0.014753884705177089
438,51.733203298931585,0.018383996223355018
439,51.73318355815241,0.022014104579356403
440,51.73316370553795,0.02564420975522165
441,51.7331437410884,0.029274311732990162
442,51.733123664803934,0.032904410494703044
443,51.733103476684725,0.0365345060223993
444,51.733083176730965,0.040164598298119525
445,51.73306276494284,0.04379468730390413
446,51.733042241320504,0.04742477302179381
447,51.73302160586415,0.051054855433828775
448,51.733000858574,0.05468493452205021
449,51.7329799994502,0.05831501026849833
450,51.73295902849294,0.06194508265521472
451,51.73293794570244,0.06557515166424029
452,51.732916751078854,0.06920521727761642
453,51.732895444622386,0.07283527947738382
454,51.73287402633322,0.07646533824558477
455,51.732852496211564,0.08009539356426008
456,51.732830854257585,0.08372544541545214
457,51.732809100471506,0.08735549378120205
458,51.73278723485351,0.09098553864355238
459,51.73276525740378,0.09461557998454474
460,51.732743168122525,0.09824561778622193
461,51.732720967009946,0.10187565203062561
462,51.73269865406623,0.10550568269979868
463,51.732676229291606,0.10913570977578343
464,51.732653692686235,0.11276573324062276
465,51.73263104425035,0.11639575307635966
466,51.73260828398414,0.12002576926503669
467,51.732585411887804,0.12365578178869724
468,51.732562427961554,0.12728579062938442
469,51.732539332205604,0.13091579576914167
470,51.73251612462015,0.13454579719001253
471,51.7324928052054,0.13817579487404072
472,51.73246937396158,0.14180578880326988
473,51.73244583088887,0.14543577895974363
474,51.7324221759875,0.14906576532550642
475,51.73239840925769,0.15269574788260226
476,51.73237453069963,0.15632572661307556
477,51.732350540313554,0.15995570149897032
478,51.73232643809966,0.16358567252233197
479,51.73230222405818,0.1672156396652044
480,51.732277898189324,0.17084560290963288
481,51.732253460493304,0.17447556223766233
482,51.73222891097036,0.17810551763133806
483,51.73220424962068,0.181735469072705
484,51.73217947644452,0.18536541654380884
485,51.73215459144206,0.18899536002669504
486,51.73212959461356,0.1926252995034092
487,51.73210448595924,0.19625523495599784
488,51.732079265479314,0.19988516636650588
489,51.732053933173994,0.20351509371697993
490,51.73202848904354,0.20714501698946694
491,51.73200293308816,0.21077493616601234
492,51.73197726530809,0.21440485122866335
493,51.731951485703554,0.2180347621594663
494,51.731925594274784,0.22166466894046846
495,51.73189959102201,0.2252945715537166
496,51.73187347594547,0.22892446998125768
497,51.7318472490454,0.23255436420513953
498,51.73182091032203,0.23618425420740943
499,51.73179445977559,0.23981413997011464
500,51.73176789740634,0.24344402147530342
501,51.73174122321449,0.24707389870502353
502,51.731714437200296,0.2507037716413229
503,51.731687539363996,0.25433364026625055
504,51.73166052970582,0.25796350456185313
505,51.73163340822603,0.26159336451018134
506,51.73160617492486,0.2652232200932824
507,51.73157882980256,0.26885307129320574
508,51.73155137285935,0.27248291809200015
509,51.731523804095495,0.27611276047171507
510,51.73149612351124,0.2797425984143993
511,51.731468331106825,0.28337243190210304
512,51.73144042688253,0.28700226091687503
513,51.73141241083857,0.290632085440766
514,51.73138428297521,0.2942619054558258
515,51.731356043292706,0.29789172094410427
516,51.73132769179131,0.30152153188765174
517,51.73129922847125,0.3051513382685188
518,51.73127065333281,0.30878114006875546
519,51.731241966376246,0.31241093727041347
520,51.73121316760181,0.3160407298555433
521,51.73118425700975,0.3196705178061963
522,51.731155234600344,0.3233003011044229
523,51.73112610037384,0.32693007973227595
524,51.73268730213241,-0.6204533725969781
525,51.732687246211434,-0.6168231649597589
526,51.7326870784485,-0.6131929573405059
527,51.732686798843616,-0.6095627497571859
528,51.73268640739679,-0.6059325422277652
529,51.732685904108,-0.6023023347702102
530,51.732685288977294,-0.5986721274024875
531,51.732684562004636,-0.5950419201425634
532,51.73268372319005,-0.5914117130084043
533,51.732682772533536,-0.5877815060179769
534,51.73268171003512,-0.5841512991892472
535,51.73268053569479,-0.5805210925401819
536,51.732679249512564,-0.5768908860887472
537,51.73267785148847,-0.5732606798529097
538,51.7326763416225,-0.5696304738506357
539,51.73267471991468,-0.5660002680998917
540,51.73267298636501,-0.5623700626186439
541,51.732671140973515,-0.5587398574248585
542,51.73266918374022,-0.5551096525365025
543,51.73266711466511,-0.5514794479715416
544,51.73266493374825,-0.5478492437479423
545,51.73266264098963,-0.5442190398836712
546,51.73266023638927,-0.5405888363966942
547,51.73265771994722,-0.5369586333049778
548,51.73265509166346,-0.5333284306264883
549,51.732652351538036,-0.5296982283791919
550,51.73264949957098,-0.5260680265810549
551,51.732646535762306,-0.5224378252500436
552,51.732643460112044,-0.5188076244041241
553,51.7326402726202,-0.5151774240612624
554,51.73263697328685,-0.5115472242394252
555,51.73263356211199,-0.5079170249565782
556,51.73263003909566,-0.5042868262306878
557,51.73262640423788,-0.50065662807972
558,51.732622657538705,-0.49702643052164075
559,51.73261879899814,-0.4933962335744165
560,51.73261482861625,-0.48976603725601314
561,51.732610746393036,-0.48613584158439654
562,51.73260655232857,-0.482505646577533
563,51.732602246422864,-0.4788754522533883
564,51.73259782867597,-0.47524525862992856
565,51.73259329908793,-0.4716150657251194
566,51.73258865765877,-0.46798487355692725
567,51.73258390438855,-0.4643546821433176
568,51.7325790392773,-0.4607244915022564
569,51.73257406232506,-0.4570943016517095
570,51.732568973531876,-0.45346411260964276
571,51.73256377289782,-0.4498339243940219
572,51.732558460422894,-0.4462037370228126
573,51.73255303610718,-0.44257355051398073
574,51.73254749995072,-0.4389433648854919
575,51.73254185195355,-0.4353131801553117
576,51.73253609211573,-0.4316829963414058
577,51.73253022043731,-0.42805281346173985
578,51.73252423691835,-0.4244226315342793
579,51.7325181415589,-0.4207924505769898
580,51.732511934358996,-0.4171622706078366
581,51.73250561531872,-0.4135320916447855
582,51.73249918443813,-0.40990191370580165
583,51.73249264171726,-0.4062717368088504
584,51.73248598715618,-0.40264156097189724
585,51.732479220754946,-0.39901138621290744
586,51.73247234251364,-0.39538121254984615
587,51.732465352432285,-0.3917510400006789
588,51.73245825051097,-0.38812086858337036
589,51.73245103674976,-0.38449069831588617
590,51.732443711148726,-0.38086052921619123
591,51.732436273707904,-0.37723036130225057
592,51.73242872442738,-0.37360019459202926
593,51.73242106330723,-0.3699700291034922
594,51.73241329034751,-0.3663398648546044
595,51.73240540554828,-0.36270970186333074
596,51.73239740890963,-0.35907954014763604
597,51.73238930043162,-0.355449379725485
598,51.73238108011433,-0.3518192206148427
599,51.73237274795783,-0.34818906283367335
600,51.73236430396219,-0.3445589063999421
601,51.73235574812751,-0.34092875133161316
602,51.732347080453835,-0.3372985976466513
603,51.73233830094125,-0.333668445363021
604,51.732329409589845,-0.3300382944986867
605,51.732320406399694,-0.32640814507161275
606,51.73231129137088,-0.32277799709976357
607,51.73230206450347,-0.31914785060110346
608,51.73229272579757,-0.3155177055935967
609,51.73228327525326,-0.3118875620952075
610,51.7322737128706,-0.3082574201238998
611,51.7322640386497,-0.3046272796976379
612,51.73225425259065,-0.3009971408343856
613,51.73224435469352,-0.29736700355210727
614,51.7322343449584,-0.2937368678687667
615,51.73222422338539,-0.2901067338023273
616,51.732213989974575,-0.2864766013707535
617,51.732203644726056,-0.28284647059200857
618,51.73219318763991,-0.2792163414840566
619,51.732182618716244,-0.2755862140648609
620,51.73217193795514,-0.2719560883523852
621,51.732161145356706,-0.26832596436459305
622,51.73215024092103,-0.26469584211944763
623,51.732139224648215,-0.26106572163491254
624,51.73212809653837,-0.25743560292895107
625,51.73211685659157,-0.25380548601952657
626,51.73210550480793,-0.25017537092460207
627,51.73209404118756,-0.2465452576621406
628,51.73208246573056,-0.24291514625010543
629,51.732070778437,-0.23928503670645954
630,51.73205897930703,-0.23565492904916568
631,51.732047068340734,-0.2320248232961869
632,51.732035045538225,-0.2283947194654858
633,51.7320229108996,-0.22476461757502536
634,51.732010664424976,-0.22113451764276817
635,51.73199830611447,-0.2175044196866764
636,51.73198583596819,-0.2138743237247129
637,51.731973253986226,-0.21024422977484047
638,51.73196056016872,-0.20661413785502095
639,51.73194775451578,-0.20298404798321662
640,51.73193483702751,-0.19935396017738985
641,51.731921807704026,-0.1957238744555029
642,51.73190866654544,-0.19209379083551772
643,51.7318954135519,-0.1884637093353963
644,51.73188204872349,-0.18483362997310043
645,51.73186857206036,-0.1812035527665923
646,51.73185498356259,-0.17757347773383358
647,51.73184128323034,-0.17394340489278565
648,51.73182747106372,-0.17031333426141038
649,51.73181354706284,-0.1666832658576692
650,51.73179951122785,-0.1630531996995239
651,51.73178536355886,-0.1594231358049351
652,51.731771104055994,-0.15579307419186475
653,51.7317567327194,-0.15216301487827383
654,51.73174224954918,-0.14853295788212356
655,51.73172765454548,-0.14490290322137503
656,51.731712947708424,-0.14127285091398883
657,51.73169812903815,-0.13764280097792625
658,51.73168319853479,-0.13401275343114769
659,51.73166815619848,-0.1303827082916143
660,51.73165300202934,-0.12675266557728646
661,51.73163773602752,-0.12312262530612456
662,51.73162235819316,-0.11949258749608918
663,51.73160686852638,-0.11586255216514073
664,51.73159126702733,-0.1122325193312394
665,51.73157555369615,-0.10860248901234569
666,51.731559728533,-0.10497246122641908
667,51.73154379153797,-0.10134243599141987
668,51.731527742711265,-0.09771241332530778
669,51.73151158205298,-0.09408239324604308
670,51.73149530956328,-0.09045237577158508
671,51.73147892524233,-0.08682236091989386
672,51.73146242909024,-0.08319234870892823
673,51.73144582110718,-0.07956233915664822
674,51.73142910129328,-0.07593233228101308
675,51.731412269648715,-0.07230232809998155
676,51.73139532617362,-0.0686723266315138
677,51.73137827086815,-0.06504232789356766
678,51.73136110373246,-0.06141233190410281
679,51.73134382476671,-0.05778233868107796
680,51.73132643397104,-0.054152348242451916
681,51.73130893134561,-0.05052236060618348
682,51.73129131689059,-0.04689237579023086
683,51.73127359060611,-0.04326239381255256
684,51.731255752492366,-0.039632414691107384
685,51.731237802549494,-0.036002438443852945
686,51.73121974077765,-0.03237246508874804
687,51.73120156717702,-0.02874249464374978
688,51.73118328174773,-0.025112527126817275
689,51.73116488448999,-0.021482562555907237
690,51.731146375403924,-0.017852600948978375
691,51.73112775448972,-0.014222642323987495
692,51.73110902174756,-0.010592686698892512
693,51.73109017717757,-0.006962734091651036
694,51.73107122077994,-0.0033327845202199796
695,51.73105215255484,0.0002971619974432435
696,51.731032972502454,0.00392710544338162
697,51.73101368062292,0.007557045799638135
698,51.73099427691645,0.011186983048256372
699,51.730974761383195,0.01481691717127862
700,51.73095513402334,0.018446848150749255
701,51.73093539483705,0.02207677596871107
702,51.73091554382451,0.025706700607208137
703,51.73089558098589,0.029336622048283443
704,51.73087550632138,0.032966540273981666
705,51.73085531983115,0.03659645526634649
706,51.7308350215154,0.04022636700742159
707,51.73081461137428,0.04385627547925145
708,51.730794089407986,0.04748618066388024
709,51.73077345561672,0.05111608254335234
