,Latitude,Longitude,Magnitude
117,51.70447658316111,0.0917041414424189,1
118,51.7043880923298,0.10621519909591351,1
119,51.704297814020364,0.1207261994110105,1
120,51.70420574824572,0.13523714124150624,1
121,51.70411189501904,0.1497480234412297,1
122,51.70401625435378,0.16425884486404507,1
123,51.70391882626363,0.17876960436385025,1
124,51.703819610762515,0.19328030079457875,1
125,51.703718607864666,0.20779093301020082,1
126,51.70361581758451,0.22230149986472278,1
127,51.70351123993679,0.23681200021218937,1
128,51.70340487493646,0.25132243290668194,1
129,51.70329672259876,0.26583279680232186,1
130,51.70318678293914,0.2803430907532688,1
131,51.70307505597337,0.2948533136137237,1
132,51.70296154171745,0.3093634642379277,1
133,51.70284624018759,0.3238735414801623,1
134,51.70272915140033,0.33838354419475253,1
135,51.70261027537241,0.35289347123606507,1
136,51.69762956768167,-0.6192859810067443,1
137,51.69762867407107,-0.6047764026355589,1
138,51.697625993239335,-0.5902668254104471,1
139,51.69762152518689,-0.5757572504774817,1
140,51.697615269914365,-0.5612476789827348,1
141,51.69760722742265,-0.5467381120722756,1
142,51.6975973977129,-0.5322285508921717,1
143,51.69758578078651,-0.5177189965884864,1
144,51.69757237664516,-0.5032094503072798,1
145,51.697557185290755,-0.4886999131946071,1
146,51.69754020672548,-0.47419038639651834,1
147,51.69752144095175,-0.4596808710590576,1
148,51.697500887972275,-0.4451713683282624,1
149,51.697478547789984,-0.430661879350163,1
150,51.697454420408064,-0.41615240527078196,1
151,51.69742850582997,-0.40164294723613325,1
152,51.69740080405942,-0.3871335063922214,1
153,51.69737131510038,-0.37262408388504153,1
154,51.69734003895708,-0.358114680860578,1
155,51.69730697563396,-0.343605298464804,1
156,51.69727212513578,-0.32909593784368085,1
157,51.69723548746752,-0.3145866001431578,1
158,51.69719706263443,-0.3000772865091706,1
159,51.69715685064201,-0.28556799808764105,1
160,51.69711485149599,-0.27105873602447716,1
161,51.697071065202415,-0.25654950146557126,1
162,51.697025491767526,-0.24204029555680048,1
163,51.69697813119786,-0.2275311194440248,1
164,51.696928983500186,-0.21302197427308775,1
165,51.69687804868154,-0.19851286118981523,1
166,51.69682532674921,-0.18400378134001405,1
167,51.69677081771075,-0.169494735869473,1
168,51.69671452157394,-0.15498572592396023,1
169,51.69665643834686,-0.14047675264922407,1
170,51.696596568037805,-0.12596781719099187,1
171,51.696534910655345,-0.11145892069496896,1
172,51.69647146620831,-0.09695006430683926,1
173,51.696406234705776,-0.08244124917226255,1
174,51.696339216157085,-0.0679324764368757,1
175,51.69627041057182,-0.05342374724629112,1
176,51.696199817959815,-0.038915062746096934,1
177,51.69612743833119,-0.02440642408185398,1
178,51.69605327169629,-0.009897832399099072,1
179,51.695977318065744,0.004610711156659327,1
180,51.6958995774504,0.01911920543994027,1
181,51.69582004986139,0.03362764930528995,1
182,51.695738735310115,0.048136041607285164,1
183,51.69565563380817,0.06264438120052995,1
184,51.695570745367476,0.07715266693966066,1
185,51.695484070000184,0.09166089767934305,1
186,51.69539560771866,0.10616907227427497,1
187,51.69530535853559,0.12067718957918651,1
188,51.695213322463886,0.13518524844883972,1
189,51.69511949951671,0.14969324773803155,1
190,51.695023889707485,0.1642011863015914,1
191,51.694926493049906,0.17870906299438488,1
192,51.69482730955789,0.19321687667131182,1
193,51.69472633924563,0.20772462618730864,1
194,51.69462358212758,0.22223231039734848,1
195,51.69451903821844,0.23673992815644204,1
196,51.694412707533175,0.25124747831963773,1
197,51.69430459008698,0.2657549597420228,1
198,51.69419468589533,0.28026237127872333,1
199,51.694082994973954,0.29476971178490624,1
200,51.693969517338836,0.3092769801157787,1
201,51.6938542530062,0.32378417512658897,1
202,51.69373720199253,0.33829129567262756,1
203,51.693618364314595,0.3527983406092272,1
204,51.68863636198052,-0.6191879669018168,1
205,51.68863546865822,-0.6046812712711409,1
206,51.688632788691436,-0.5901745767855717,1
207,51.68862832208054,-0.5756678845902151,1
208,51.6886220688262,-0.561161195830176,1
209,51.68861402892928,-0.546654511650557,1
210,51.68860420239095,-0.5321478331964581,1
211,51.688592589212625,-0.5176411616129762,1
212,51.688579189395924,-0.5031344980452044,1
213,51.688564002942805,-0.4886278436382307,1
214,51.68854702985542,-0.4741211995371384,1
215,51.68852827013621,-0.4596145668870045,1
216,51.68850772378785,-0.44510794683289984,1
217,51.688485390813284,-0.43060134051988763,1
218,51.688461271215694,-0.41609474909302374,1
219,51.68843536499853,-0.40158817369735483,1
220,51.688407672165525,-0.387081615477919,1
221,51.68837819272061,-0.3725750755797442,1
222,51.688346926668025,-0.3580685551478481,1
223,51.688313874012216,-0.3435620553272368,1
224,51.68827903475793,-0.32905557726290535,1
225,51.68824240891015,-0.3145491220998358,1
226,51.6882039964741,-0.300042690982997,1
227,51.688163797455296,-0.2855362850573445,1
228,51.688121811859475,-0.27102990546781913,1
229,51.68807803969263,-0.25652355335934685,1
230,51.688032480961056,-0.2420172298768377,1
231,51.68798513567123,-0.22751093616518522,1
232,51.687936003829954,-0.21300467336926637,1
233,51.687885085444236,-0.1984984426339404,1
234,51.68783238052137,-0.18399224510404735,1
235,51.6877778890689,-0.1694860819244093,1
236,51.687721611094595,-0.1549799542398281,1
237,51.68766354660653,-0.14047386319508565,1
238,51.687603695613014,-0.1259678099349429,1
239,51.687542058122574,-0.11146179560413831,1
240,51.68747863414405,-0.09695582134738963,1
241,51.68741342368652,-0.08244988830939019,1
242,51.687346426759284,-0.06794399763481071,1
243,51.68727764337194,-0.05343815046829702,1
244,51.68720707353433,-0.038932347954470724,1
245,51.68713471725654,-0.024426591237927068,1
246,51.68706057454893,-0.009920881463235881,1
247,51.68698464542209,0.004584780225060363,1
248,51.686906929886874,0.01909039268244622,1
249,51.68682742795441,0.03359595476443486,1
250,51.68674613963607,0.0481014653265684,1
251,51.68666306494347,0.06260692322441755,1
252,51.68657820388849,0.07711232731358417,1
253,51.686491556483276,0.09161767644970019,1
254,51.686403122740195,0.10612296948842938,1
255,51.686312902671936,0.1206282052854676,1
256,51.686220896291374,0.1351333826965431,1
257,51.68612710361166,0.14963850057741798,1
258,51.68603152464622,0.16414355778388764,1
259,51.68593415940873,0.17864855317178335,1
260,51.685835007913084,0.19315348559697043,1
261,51.68573407017349,0.20765835391535137,1
262,51.685631346204374,0.22216315698286454,1
263,51.6855268360204,0.23666789365548563,1
264,51.68542053963657,0.2511725627892292,1
265,51.68531245706803,0.2656771632401474,1
266,51.685202588330256,0.280181693864332,1
267,51.68509093343896,0.2946861535179148,1
268,51.684977492410084,0.3091905410570683,1
269,51.684862265259895,0.3236948553380063,1
270,51.684745252004824,0.33819909521698344,1
271,51.684626452661625,0.35270325955029824,1
272,51.679643156198644,-0.6190900038819941,1
273,51.67964226316454,-0.6045861894893482,1
274,51.679639584062336,-0.5900823762408431,1
275,51.679635118892435,-0.5755785652806186,1
276,51.679628867655474,-0.5610747577528133,1
277,51.67962083035233,-0.5465709548015641,1
278,51.67961100698416,-0.5320671575710051,1
279,51.67959939755238,-0.5175633672052669,1
280,51.67958600205864,-0.5030595848484766,1
281,51.67957082050486,-0.4885558116447563,1
282,51.67955385289318,-0.47405204873822354,1
283,51.67953509922608,-0.459548297272989,1
284,51.679514559506195,-0.4450445583931576,1
285,51.67949223373648,-0.43054083324282677,1
286,51.679468121920145,-0.41603712296608614,1
287,51.6794422240606,-0.4015334287070167,1
288,51.67941454016156,-0.3870297516096905,1
289,51.679385070227006,-0.3725260928181697,1
290,51.67935381426113,-0.3580224534765058,1
291,51.6793207722684,-0.34351883472873945,1
292,51.679285944253536,-0.32901523771889946,1
293,51.67924933022153,-0.314511663591002,1
294,51.679210930177604,-0.30000811348905043,1
295,51.67917074412727,-0.28550458855703437,1
296,51.67912877207624,-0.2710010899389285,1
297,51.67908501403054,-0.2564976187786933,1
298,51.67903946999642,-0.24199417622027317,1
299,51.67899213998038,-0.22749076340759591,1
300,51.6789430239892,-0.21298738148457239,1
301,51.678892122029886,-0.1984840315950966,1
302,51.67883943410973,-0.18398071488304268,1
303,51.67878496023627,-0.16947743249226735,1
304,51.67872870041725,-0.15497418556660672,1
305,51.67867065466076,-0.1404709752498772,1
306,51.6786108229751,-0.12596780268587354,1
307,51.67854920536878,-0.11146466901836974,1
308,51.67848580185064,-0.09696157539111741,1
309,51.67842061242973,-0.0824585229478446,1
310,51.678353637115386,-0.06795551283225622,1
311,51.678284875917164,-0.0534525461880334,1
312,51.6782143288449,-0.03894962415883176,1
313,51.678141995908675,-0.02444674788828196,1
314,51.67806787711883,-0.009943918519987905,1
315,51.677991972485955,0.004558862802472722,1
316,51.677914282020915,0.01906159493555017,1
317,51.677834805734804,0.03356427673572262,1
318,51.67775354363898,0.048066907059496566,1
319,51.67767049574507,0.06256948476340925,1
320,51.677585662064935,0.0770720087040266,1
321,51.677499042610705,0.09157447773794586,1
322,51.67741063739474,0.1060768907217957,1
323,51.677320446429725,0.12057924651223638,1
324,51.677228469728504,0.13508154396596186,1
325,51.67713470730423,0.14958378193969835,1
326,51.67703915917033,0.1640859592902068,1
327,51.67694182534044,0.17858807487428235,1
328,51.67684270582846,0.19309012754875576,1
329,51.6767418006486,0.20759211617049367,1
330,51.67663910981525,0.22209403959639884,1
331,51.67653463334307,0.23659589668341252,1
332,51.676428371247034,0.25109768628851264,1
333,51.6763203235423,0.26559940726871634,1
334,51.67621049024431,0.2801010584810791,1
335,51.67609887136877,0.29460263878269866,1
336,51.67598546693165,0.3091041470307098,1
337,51.67587027694912,0.3236055820822917,1
338,51.675753301437666,0.338106942794663,1
339,51.675634540413995,0.3526082280250859,1
340,51.67064995033615,-0.6189920919120184,1
341,51.67064905759012,-0.6044911572559601,1
342,51.67064637935217,-0.5899902237430772,1
343,51.67064191562269,-0.5754892925165449,1
344,51.67063566640229,-0.5609883647195366,1
345,51.6706276316919,-0.546487441495224,1
346,51.670617811492654,-0.5319865239867761,1
347,51.67060620580593,-0.517485613337359,1
348,51.670592814633416,-0.502984710690134,1
349,51.67057763797701,-0.4884838171882586,1
350,51.670560675838885,-0.4739829339748849,1
351,51.67054192822149,-0.459482062193159,1
352,51.67052139512746,-0.4449812029862205,1
353,51.67049907655975,-0.4304803574972019,1
354,51.67047497252155,-0.4159795268692278,1
355,51.67044908301631,-0.40147871224541437,1
356,51.67042140804771,-0.38697791476886834,1
357,51.67039194761971,-0.372477135582687,1
358,51.67036070173655,-0.3579763758299571,1
359,51.67032767040265,-0.34347563665375425,1
360,51.67029285362275,-0.32897491919714217,1
361,51.67025625140183,-0.3144742246031725,1
362,51.67021786374512,-0.2999735540148832,1
363,51.67017769065809,-0.2854729085752994,1
364,51.67013573214649,-0.27097228942743085,1
365,51.67009198821632,-0.2564716977142732,1
366,51.67004645887382,-0.24197113457880584,1
367,51.66999914412549,-0.22747060116399206,1
368,51.66995004397811,-0.21297009861277805,1
369,51.66989915843869,-0.1984696280680926,1
370,51.66984648751449,-0.18396919067284562,1
371,51.66979203121304,-0.16946878756992872,1
372,51.66973578954213,-0.15496841990221363,1
373,51.66967776250977,-0.14046808881255213,1
374,51.66961795012429,-0.1259677954437744,1
375,51.669556352394196,-0.11146754093868967,1
376,51.66949296932831,-0.09696732644008509,1
377,51.669427800935686,-0.0824671530907243,1
378,51.66936084722564,-0.0679670220333476,1
379,51.66929210820772,-0.05346693441067164,1
380,51.66922158389176,-0.03896689136538801,1
381,51.669149274287825,-0.024466894040162564,1
382,51.66907517940626,-0.00996694357763472,1
383,51.66899929925765,0.004532958879581553,1
384,51.668921633852804,0.019032812188901106,1
385,51.66884218320287,0.033532615207766424,1
386,51.66876094731916,0.04803236679364811,1
387,51.6686779262133,0.06253206580404731,1
388,51.66859311989713,0.07703171109649436,1
389,51.66850652838279,0.0915313015285503,1
390,51.66841815168262,0.10603083595780821,1
391,51.66832798980928,0.12053031324189208,1
392,51.668236042775625,0.13502973223845985,1
393,51.66814231059479,0.1495290918052014,1
394,51.668046793280176,0.16402839079984188,1
395,51.66794949084542,0.17852762808013997,1
396,51.667850403304435,0.19302680250389057,1
397,51.66774953067135,0.20752591292892297,1
398,51.66764687296061,0.22202495821310503,1
399,51.66754243018685,0.23652393721434026,1
400,51.667436202364996,0.2510228487905709,1
401,51.66732818951023,0.26552169179977736,1
402,51.667218391637974,0.28002046509997924,1
403,51.6671068087639,0.2945191675492356,1
404,51.66699344090397,0.30901779800564744,1
405,51.66687828807437,0.3235163553273546,1
406,51.66676135029152,0.33801483837254,1
407,51.66664262757217,0.35251324599943,1
408,51.66165674439313,-0.6188942309566652,1
409,51.66165585193507,-0.6043961745367876,1
410,51.66165317456103,-0.5898981192591214,1
411,51.66164871227138,-0.5754000662658774,1
412,51.66164246506676,-0.560902016699265,1
413,51.661634432948084,-0.5464039717014919,1
414,51.66162461591648,-0.5319059324147628,1
415,51.661613013973344,-0.5174078999812795,1
416,51.66159962712034,-0.5029098755432394,1
417,51.66158445535939,-0.4884118602428361,1
418,51.661567498692634,-0.47391385522225743,1
419,51.66154875712252,-0.45941586162368514,1
420,51.66152823065172,-0.4449178805892951,1
421,51.66150591928316,-0.43041991326125556,1
422,51.66148182302002,-0.41592196078172705,1
423,51.66145594186575,-0.4014240242928616,1
424,51.661428275824036,-0.3869261049368023,1
425,51.661398824898846,-0.372428203855682,1
426,51.66136758909438,-0.3579303221916234,1
427,51.66133456841508,-0.34343246108673847,1
428,51.661299762865696,-0.32893462168312676,1
429,51.66126317245118,-0.3144368051228757,1
430,51.66122479717674,-0.2999390125480599,1
431,51.66118463704789,-0.2854412451007398,1
432,51.661142692070335,-0.27094350392296196,1
433,51.661098962250094,-0.25644579015675767,1
434,51.66105344759339,-0.24194810494414268,1
435,51.661006148106715,-0.22745044942711634,1
436,51.66095706379684,-0.212952824747661,1
437,51.66090619467079,-0.19845523204774176,1
438,51.66085354073579,-0.18395767246930483,1
439,51.66079910199941,-0.1694601471542777,1
440,51.660742878469364,-0.15496265724456884,1
441,51.660684870153716,-0.14046520388206604,1
442,51.66062507706075,-0.12596778820863597,1
443,51.660563499199,-0.11147041136612403,1
444,51.660500136577255,-0.09697307449635388,1
445,51.66043498920457,-0.08247577874112558,1
446,51.66036805709024,-0.06797852524221613,1
447,51.66029934024382,-0.05348131514137845,1
448,51.66022883867513,-0.03898414958034054,1
449,51.66015655239423,-0.024487029700805043,1
450,51.66008248141144,-0.009989956644448255,1
451,51.66000662573737,0.0045070684470801545,1
452,51.659928985382805,0.019004044432157655,1
453,51.65984956035885,0.03350097016918964,1
454,51.659768350676856,0.04799784451661122,1
455,51.659685356348405,0.062494666332885446,1
456,51.65960057738535,0.07699143447650657,1
457,51.65951401379981,0.09148814780599857,1
458,51.65942566560411,0.10598480517991721,1
459,51.65933553281091,0.12048140545685038,1
460,51.659243615433034,0.13497794749541786,1
461,51.65914991348363,0.14947443015427403,1
462,51.659054426976084,0.16397085229210537,1
463,51.658957155924014,0.17846721276763433,1
464,51.658858100341305,0.19296351043961785,1
465,51.65875726024211,0.2074597441668494,1
466,51.65865463564083,0.22195591280815802,1
467,51.658550226552094,0.23645201522241063,1
468,51.65844403299084,0.25094805026851197,1
469,51.6583360549722,0.2654440168054045,1
470,51.658226292511614,0.2799399136920709,1
471,51.65811474562473,0.29443573978753307,1
472,51.65800141432748,0.3089314939508528,1
473,51.65788629863604,0.323427175041134,1
474,51.65776939856686,0.33792278191752095,1
475,51.65765071413663,0.3524183134392024,1
476,51.65266353836971,-0.6187964209807437,1
477,51.65266264619951,-0.6043012412976752,1
478,51.65265996968903,-0.5898060627558548,1
479,51.65265550883865,-0.5753108864965302,1
480,51.652649263649025,-0.5608157136609477,1
481,51.65264123412101,-0.5463205453903517,1
482,51.6526314202558,-0.5318253828259837,1
483,51.65261982205476,-0.5173302271090823,1
484,51.65260643951956,-0.5028350793808821,1
485,51.6525912726521,-0.488339940782613,1
486,51.652574321454544,-0.4738448124554998,1
487,51.652555585929335,-0.4593496955407613,1
488,51.652535066079125,-0.44485459117961007,1
489,51.65251276190684,-0.43035950051325134,1
490,51.65248867341568,-0.41586442468288226,1
491,51.65246280060908,-0.4013693648296921,1
492,51.65243514349071,-0.3868743220948604,1
493,51.65240570206455,-0.37237929761955735,1
494,51.6523744763348,-0.3578842925449426,1
495,51.65234146630587,-0.3433893080121647,1
496,51.65230667198252,-0.32889434516236027,1
497,51.65227009336971,-0.31439940513665393,1
498,51.652231730472664,-0.2999044890761569,1
499,51.65219158329683,-0.28540959812196715,1
500,51.652149651847964,-0.2709147334151679,1
501,51.65210593613203,-0.2564198960968277,1
502,51.6520604361553,-0.24192508730799914,1
503,51.65201315192422,-0.22743030818971885,1
504,51.65196408344559,-0.212935559883006,1
505,51.651913230726386,-0.1984408435288632,1
506,51.65186059377386,-0.18394616026827362,1
507,51.65180617259554,-0.1694515112422023,1
508,51.65174996719919,-0.15495689759159453,1
509,51.651691977592826,-0.14046232045737528,1
510,51.65163220378472,-0.12596778098044906,1
511,51.651570645783416,-0.11147328030169794,1
512,51.6515073035977,-0.09697881956198347,1
513,51.65144217723661,-0.08248439990214251,1
514,51.65137526670942,-0.06799002246299005,1
515,51.65130657202571,-0.05349568838531618,1
516,51.651236093195266,-0.039001398809885984,1
517,51.65116383022815,-0.024507154877440093,1
518,51.65108978313468,-0.010012957728692188,1
519,51.651013951925414,0.0044811914956702755,1
520,51.65093633661118,0.018975291654987483,1
521,51.65085693720306,0.03346934160862694,1
522,51.65077575371237,0.04796334021598599,1
523,51.650692786150714,0.062457286336490295,1
524,51.65060803452991,0.07695117882959582,1
525,51.65052149886208,0.09144501655478934,1
526,51.65043317915955,0.10593879837158876,1
527,51.65034307543494,0.120432523139543,1
528,51.650251187701095,0.13492618971823533,1
529,51.650157515971124,0.14941979696728078,1
530,51.65006206025841,0.16391334374632902,1
531,51.64996482057657,0.17840682891506363,1
532,51.649865796939466,0.19290025133320396,1
533,51.64976498936126,0.2073936098605044,1
534,51.6496623978563,0.22188690335675654,1
535,51.649558022439244,0.23638013068178887,1
536,51.64945186312499,0.25087329069546777,1
537,51.64934391992866,0.2653663822576972,1
538,51.64923419286568,0.2798594042284214,1
539,51.6491226819517,0.29435235546762356,1
540,51.64900938720264,0.30884523483532766,1
541,51.648894308634645,0.3233380411915981,1
542,51.64877744626416,0.33783077339654144,1
543,51.64865880010784,0.3523234303103063,1
544,51.64367033226596,-0.6186986619490951,1
545,51.6436694403835,-0.6042063575044978,1
546,51.643666764736246,-0.5897140542001866,1
547,51.64366230532456,-0.5752217531764465,1
548,51.64365606214912,-0.5607294555735618,1
549,51.64364803521077,-0.5462371625318145,1
550,51.64363822451069,-0.5317448751914842,1
551,51.64362663005026,-0.5172525946928468,1
552,51.64361325183114,-0.502760322176175,1
553,51.643598089855246,-0.4882680587817361,1
554,51.643581144124724,-0.47377580564979305,1
555,51.64356241464201,-0.4592835639206023,1
556,51.643541901409755,-0.4447913347344142,1
557,51.64351960443091,-0.4302991192314718,1
558,51.643495523708644,-0.4158069185520101,1
559,51.643469659246385,-0.40131473383625604,1
560,51.643442011047824,-0.38682256622442723,1
561,51.64341257911692,-0.3723304168567315,1
562,51.64338136345787,-0.35783828687336655,1
563,51.6433483640751,-0.3433461774145186,1
564,51.64331358097336,-0.3288540896203624,1
565,51.64327701415757,-0.3143620246310604,1
566,51.64323866363298,-0.2998699835867618,1
567,51.64319852940505,-0.2853779676276023,1
568,51.643156611479476,-0.2708859778937034,1
569,51.64311290986228,-0.2563940155251711,1
570,51.64306742455969,-0.24190208166209684,1
571,51.643020155578164,-0.2274101774445545,1
572,51.64297110292447,-0.2129183040126021,1
573,51.64292026660561,-0.1984264625062796,1
574,51.642867646628815,-0.18393465406560866,1
575,51.64281324300161,-0.16944287983059217,1
576,51.64275705573175,-0.15495114094121376,1
577,51.642699084827235,-0.14045943853743686,1
578,51.64263933029636,-0.1259677737592035,1
579,51.64257779214763,-0.11147614774643484,1
580,51.642514470389834,-0.09698456163903,1
581,51.64244936503199,-0.08249301657686482,1
582,51.6423824760834,-0.06800151369979215,1
583,51.6423138035536,-0.05351005414764019,1
584,51.642243347452386,-0.03901863906021339,1
585,51.6421711077898,-0.02452726957728965,1
586,51.64209708457616,-0.010035946838622243,1
587,51.642021277822,0.004455328016063404,1
588,51.641943687538166,0.018946553847068896,1
589,51.64186431373571,0.033437729514723666,1
590,51.64178315642595,0.04792885387938567,1
591,51.64170021562047,0.06241992580144179,1
592,51.64161549133107,0.07691094414130992,1
593,51.641528983569884,0.09140190775943768,1
594,51.641440692349214,0.10589281551630407,1
595,51.64135061768168,0.12038366627241993,1
596,51.641258759580104,0.1348744588883287,1
597,51.64116511805758,0.14936519222460695,1
598,51.64106969312749,0.16385586514186515,1
599,51.640972484803434,0.17834647650074786,1
600,51.64087349309927,0.19283702516193552,1
601,51.640772718029126,0.20732750998614355,1
602,51.640670159607375,0.22181792983412393,1
603,51.64056581784863,0.2363082835666665,1
604,51.640459692767784,0.2507985700445977,1
605,51.640351784379966,0.26528878812878265,1
606,51.64024209270057,0.2797789366801257,1
607,51.64013061774523,0.29426901455957166,1
608,51.64001735952986,0.3087590206281032,1
609,51.63990231807058,0.3232489537467471,1
610,51.63978549338384,0.3377388127765693,1
611,51.639666885486264,0.35222859657867894,1
612,51.634677126082074,-0.6186009538265957,1
613,51.63467623448724,-0.604111523123165,1
614,51.63467355970286,-0.589622093559059,1
615,51.634669101729315,-0.5751326662736017,1
616,51.63466286056723,-0.5606432424061157,1
617,51.63465483621753,-0.546153823095922,1
618,51.63464502868132,-0.5316644094823384,1
619,51.63463343796002,-0.5171750027046802,1
620,51.634620064055284,-0.502685603902258,1
621,51.634604906969,-0.4881962142143787,1
622,51.634587966703336,-0.47370683478034326,1
623,51.63456924326073,-0.4592174667394473,1
624,51.63454873664383,-0.4447281112309795,1
625,51.63452644685556,-0.43023876939422173,1
626,51.634502373899096,-0.4157494423684482,1
627,51.63447651777788,-0.40126013129292415,1
628,51.634448878495604,-0.3867708373069061,1
629,51.63441945605618,-0.3722815615496408,1
630,51.634388250463836,-0.3577923051603646,1
631,51.63435526172301,-0.3433030692783023,1
632,51.63432048983841,-0.3288138550426681,1
633,51.634283934814974,-0.3143246635926627,1
634,51.63424559665793,-0.2998354960674746,1
635,51.63420547537275,-0.28534635360627814,1
636,51.634163570965136,-0.27085723734823386,1
637,51.63411988344107,-0.25636814843248673,1
638,51.634074412806804,-0.2418790879981668,1
639,51.63402715906877,-0.22739005718438748,1
640,51.63397812223376,-0.21290105713024518,1
641,51.63392730230874,-0.19841208897481938,1
642,51.63387469930094,-0.18392315385717056,1
643,51.63382031321789,-0.16943425291634073,1
644,51.63376414406733,-0.15494538729135277,1
645,51.63370619185726,-0.14045655812120875,1
